year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2015,2,23,12,33.0,34.0,1000.0,52.0,4.0,1017.0,-15.9,0.0,WSW,2.9,0
2015,2,23,14,14.0,7.0,500.0,72.0,6.0,1011.0,-17.3,0.0,SSE,3.3,2
2015,2,24,3,43.0,90.0,2700.0,2.0,-1.0,1011.0,-9.9,0.0,NE,1.4,10
2015,2,24,21,22.0,53.0,1900.0,43.0,3.9,1007.7,-2.7,0.0,WNW,0.5,5
2015,2,25,3,25.0,86.0,2200.0,2.0,2.0,1008.1,-1.3,0.0,N,1.0,5
2015,2,25,3,29.0,77.0,2500.0,6.0,1.6,1011.7,-1.8,0.0,N,0.9,7
2015,2,25,15,4.0,11.0,400.0,80.0,6.0,1008.0,-22.3,0.0,W,6.3,1
2015,2,25,19,7.0,26.0,400.0,66.0,4.0,1015.0,-22.0,0.0,WNW,2.5,11
2015,2,25,20,5.0,17.0,400.0,65.0,1.0,1014.0,-20.7,0.0,NNE,1.8,6
2015,2,26,3,3.0,2.0,200.0,80.0,-1.4,1016.1,-21.5,0.0,N,2.3,2
2015,2,26,7,7.0,21.0,400.0,46.0,-4.7,1017.0,-20.5,0.0,NNW,1.3,1
2015,2,26,14,5.0,8.0,400.0,87.0,6.0,1018.0,-19.6,0.0,N,1.3,5
2015,2,27,0,12.0,27.0,500.0,53.0,0.0,1024.0,-17.7,0.0,ENE,1.8,7
2015,2,27,7,2.0,10.0,400.0,63.0,-2.7,1030.6,-17.5,0.0,NNE,1.5,8
2015,2,27,21,31.0,41.0,1300.0,26.0,0.0,1023.0,-12.7,0.0,E,0.6,6
2015,2,28,7,5.0,31.0,800.0,18.0,-2.0,1024.0,-4.3,0.0,SW,1.2,7
2015,2,28,8,2.0,39.0,1000.0,8.0,-2.0,1019.0,-3.3,0.3,SW,0.8,1
2015,2,28,9,7.0,45.0,1100.0,7.0,-1.0,1022.0,-2.7,0.4,SSW,1.0,7
2015,2,28,21,17.0,69.0,2200.0,4.0,5.0,1015.0,-15.6,0.0,WNW,3.3,5
2015,2,28,23,17.0,72.0,1400.0,12.0,-0.5,1021.2,-3.9,0.0,E,1.6,7
2015,3,1,1,4.0,12.0,400.0,72.0,-2.6,1020.8,-5.9,0.0,ESE,0.5,11
2015,3,1,10,22.0,59.0,1200.0,25.0,6.0,1018.5,-14.2,0.0,WSW,3.6,4
2015,3,1,13,9.0,18.0,600.0,83.0,9.8,1015.3,-15.7,0.0,WSW,4.5,11
2015,3,1,14,10.0,14.0,600.0,80.0,10.9,1014.0,-15.6,0.0,WSW,3.4,3
2015,3,2,2,2.0,18.0,1200.0,31.0,-1.14285714285714,1005.57142857143,-9.0,0.0,NW,1.3,6
2015,3,2,6,23.0,88.0,3100.0,10.0,-1.2,1008.1,-10.1,0.0,E,1.3,0
2015,3,2,18,5.0,26.0,300.0,64.0,12.1,1005.2,-14.7,0.0,N,3.4,7
2015,3,2,21,2.0,10.0,300.0,80.0,7.7,1005.2,-15.2,0.0,NNW,4.9,1
2015,3,2,22,2.0,19.0,300.0,62.0,7.9,1010.5,-16.4,0.0,N,3.5,4
2015,3,3,3,3.0,24.0,400.0,55.0,4.4,1013.7,-21.7,0.0,N,3.3,10
2015,3,3,5,5.0,10.0,300.0,69.0,2.3,1016.6,-24.3,0.0,N,3.6,3
2015,3,3,16,3.0,9.0,300.0,70.0,3.5,1019.1,-26.5,0.0,NNW,4.3,3
2015,3,3,16,2.0,3.0,200.0,81.0,3.0,1013.8,-25.8,0.0,NNW,6.6,6
2015,3,3,20,2.0,17.0,300.0,59.0,1.1,1022.5,-27.2,0.0,WNW,3.4,8
2015,3,3,21,3.0,15.0,400.0,63.0,0.7,1022.8,-26.5,0.0,NNE,3.6,0
2015,3,4,0,3.0,15.0,300.0,69.0,-0.5,1024.0,-27.5,0.0,NNW,2.3,9
2015,3,4,9,30.0,30.0,700.0,35.0,0.5,1021.3,-26.7,0.0,N,1.8,1
2015,3,4,12,8.0,8.0,400.0,72.0,4.8,1020.9,-24.4,0.0,S,1.7,5
2015,3,4,15,4.0,10.0,300.0,74.0,6.2,1016.6,-27.2,0.0,SSE,2.9,1
2015,3,4,18,7.0,26.0,500.0,68.0,4.0,1022.0,-25.0,0.0,SW,2.5,4
2015,3,4,22,12.0,51.0,1400.0,9.0,-2.8,1019.2,-20.1,0.0,NW,1.6,6
2015,3,4,23,29.0,74.0,1600.0,10.0,1.7,1024.1,-20.8,0.0,S,1.4,3
2015,3,5,1,41.0,50.0,1300.0,22.0,0.1,1024.3,-19.7,0.0,SSW,1.3,3
2015,3,5,1,3.0,16.0,1100.0,33.0,-4.5,1019.3,-19.1,0.0,NW,1.0,6
2015,3,5,5,35.0,93.0,2200.0,2.0,-2.7,1021.8,-19.2,0.0,NE,1.4,10
2015,3,5,6,23.0,45.0,1100.0,22.0,-5.6,1018.3,-20.1,0.0,NNW,1.5,1
2015,3,5,16,56.0,25.0,800.0,100.0,7.5,1018.7,-17.5,0.0,SW,4.7,9
2015,3,6,2,94.0,82.0,2300.0,3.0,-0.2,1014.2,-12.5,0.0,ESE,0.7,5
2015,3,6,4,23.0,36.0,1500.0,21.0,-3.4,1012.1,-12.9,0.0,NW,2.1,6
2015,3,6,10,83.0,86.0,2300.0,14.0,1.6,1017.0,-10.3,0.0,NE,1.4,4
2015,3,6,14,66.0,102.0,2200.0,41.0,9.4,1008.9,-10.7,0.0,SSW,1.4,5
2015,3,6,16,66.0,64.0,1700.0,87.0,9.6,1011.4,-10.0,0.0,SSW,1.3,4
2015,3,7,8,46.0,99.0,5000.0,2.0,0.5,1014.3,-6.8,0.0,ENE,1.0,10
2015,3,7,11,51.0,81.0,1900.0,37.0,8.3,1015.9,-4.5,0.0,ESE,1.6,9
2015,3,7,14,38.0,44.0,1500.0,113.0,12.6,1008.6,-9.2,0.0,SE,2.2,1
2015,3,8,0,58.0,110.0,1900.0,11.0,4.4,1015.1,-2.5,0.0,ESE,1.4,0
2015,3,8,0,38.0,123.0,2000.0,2.0,4.2,1013.5,-1.4,0.0,E,0.1,10
2015,3,8,1,34.0,76.0,1800.0,23.0,3.3,1010.1,-3.3,0.0,N,1.2,1
2015,3,8,6,2.0,82.0,2900.0,6.0,1.0,1015.3,-3.5,0.0,N,1.2,8
2015,3,8,10,32.0,24.0,800.0,64.0,8.5,1013.0,-12.1,0.0,NW,3.0,2
2015,3,8,10,21.0,57.0,1900.0,31.0,7.0,1018.5,-2.5,0.0,NNE,2.4,8
2015,3,8,11,56.0,78.0,2100.0,26.0,9.0,1014.0,-10.0,0.0,NNE,3.6,5
2015,3,8,11,29.0,45.0,1700.0,57.0,8.6,1018.7,-3.9,0.0,NNE,2.6,8
2015,3,8,13,2.0,10.0,500.0,99.0,11.7,1011.9,-13.3,0.0,ENE,3.9,6
2015,3,9,1,2.0,13.0,300.0,68.0,0.2,1023.7,-26.0,0.0,NNW,4.2,1
2015,3,9,5,2.0,5.0,400.0,77.0,-2.4,1031.6,-24.9,0.0,NNE,2.7,8
2015,3,9,8,2.0,2.0,500.0,80.0,-2.7,1028.5,-25.8,0.0,NNE,2.5,2
2015,3,9,14,2.0,2.0,200.0,94.0,1.9,1026.0,-30.4,0.0,E,3.6,6
2015,3,9,14,7.0,6.0,300.0,91.0,2.3,1031.5,-27.5,0.0,NNE,1.9,11
2015,3,9,22,2.0,20.0,300.0,70.0,0.4,1033.2,-30.2,0.0,NW,2.1,11
2015,3,10,8,23.0,68.0,1500.0,7.0,-0.8,1030.5,-22.2,0.0,ESE,0.9,9
2015,3,10,9,26.0,59.0,1600.0,14.0,2.4,1030.0,-23.3,0.0,SSE,0.7,3
2015,3,10,14,8.0,31.0,500.0,70.0,7.4,1022.6,-22.3,0.0,WSW,3.1,7
2015,3,10,15,12.0,33.0,600.0,80.0,7.4,1021.7,-22.3,0.0,W,3.8,7
2015,3,10,18,9.0,16.0,300.0,92.0,7.8,1013.8,-19.9,0.0,ESE,2.5,2
2015,3,11,1,24.0,74.0,1400.0,16.0,-1.1,1021.0,-16.1,0.0,N,1.5,8
2015,3,11,7,44.0,95.0,3400.0,10.0,-1.4,1021.6,-18.0,0.0,ENE,1.8,7
2015,3,11,8,17.0,77.0,1300.0,8.0,0.9,1022.6,-18.0,0.0,SSE,0.4,4
2015,3,11,12,10.0,22.0,600.0,66.0,9.5,1016.2,-19.6,0.0,ENE,2.0,5
2015,3,11,13,11.0,19.0,400.0,83.0,8.0,1019.2,-21.9,0.0,E,3.3,11
2015,3,11,17,10.0,60.0,500.0,46.0,11.1,1013.7,-20.7,0.0,SW,2.8,10
2015,3,11,20,6.0,60.0,600.0,47.0,7.1,1016.0,-18.7,0.0,SSE,1.7,4
2015,3,12,12,26.0,91.0,1400.0,23.0,9.9,1010.7,-16.4,0.0,E,1.7,10
2015,3,12,20,28.0,94.0,1500.0,16.0,7.7,1012.5,-12.2,0.0,S,0.9,8
2015,3,12,21,22.0,66.0,1500.0,31.0,6.1,1012.8,-12.0,0.0,W,1.0,9
2015,3,13,0,53.0,90.0,2000.0,3.0,3.2,1014.6,-6.2,0.0,ESE,1.2,9
2015,3,14,1,37.0,96.0,1700.0,8.0,1.8,1022.1,-4.5,0.0,ESE,3.0,0
2015,3,14,8,40.0,77.0,2200.0,7.0,0.7,1020.4,-4.9,0.0,E,1.2,7
2015,3,14,15,49.0,89.0,2000.0,41.0,9.9,1012.2,-8.3,0.0,SSW,3.0,0
2015,3,14,19,49.0,119.0,2000.0,19.0,8.0,1012.0,-8.1,0.0,ENE,1.8,11
2015,3,14,22,49.0,144.0,2900.0,2.0,5.1,1011.5,-5.0,0.0,ENE,0.8,10
2015,3,15,4,8.0,84.0,2500.0,2.0,0.8,1013.6,-5.2,0.0,E,2.0,9
2015,3,15,6,10.0,91.0,3100.0,2.0,0.1,1014.5,-5.9,0.0,ENE,1.4,9
2015,3,15,7,35.0,86.0,2000.0,3.0,4.5,1010.0,-13.4,0.0,NE,1.7,1
2015,3,15,7,23.0,100.0,2500.0,2.0,-0.8,1015.0,-5.8,0.0,ENE,0.8,4
2015,3,15,10,22.0,74.0,2100.0,18.0,11.9,1015.3,-16.7,0.0,ENE,0.8,3
2015,3,15,20,25.0,54.0,900.0,83.0,14.6,1010.5,-11.0,0.0,SW,3.4,9
2015,3,16,1,56.0,72.0,1600.0,2.0,8.6,1010.1,-6.4,0.0,ESE,1.6,8
2015,3,16,6,39.0,99.0,2200.0,2.0,6.7,1007.1,-3.3,0.0,NE,0.9,4
2015,3,16,7,37.0,95.0,2200.0,4.0,6.6,1007.8,-3.1,0.0,ESE,0.9,0
2015,3,16,9,27.0,55.0,2000.0,15.0,9.0,1003.8,-5.3,0.0,NW,0.8,2
2015,3,16,10,26.0,64.0,2000.0,2.0,10.0,1004.0,1.4,0.0,N,0.3,6
2015,3,16,13,55.0,95.0,2100.0,31.0,11.6,1007.2,4.1,0.0,E,2.7,7
2015,3,16,15,36.0,59.0,1700.0,54.0,14.2,1000.6,4.7,0.0,ESE,2.4,1
2015,3,16,15,32.0,85.0,1900.0,58.0,13.3,1005.7,5.2,0.0,E,2.4,11
2015,3,16,16,33.0,84.0,1800.0,49.0,13.5,1005.5,5.6,0.0,ESE,2.7,7
2015,3,16,17,30.0,74.0,1800.0,44.0,13.2,1000.7,5.6,0.0,ESE,2.1,1
2015,3,16,23,19.0,84.0,2900.0,4.0,8.0,1010.6,4.6,0.0,ENE,1.1,3
2015,3,16,23,16.0,97.0,2800.0,2.0,8.0,1010.6,4.6,0.0,ENE,1.1,4
2015,3,16,23,19.0,100.0,2900.0,2.0,8.0,1010.6,4.6,0.0,ENE,1.1,11
2015,3,17,11,13.0,53.0,900.0,42.0,14.7,1016.0,-5.2,0.0,ENE,2.0,10
2015,3,17,13,16.0,48.0,1300.0,76.0,15.9,1012.2,-2.1,0.0,SSE,2.3,5
2015,3,17,17,26.0,38.0,2000.0,118.0,14.9,1010.1,-3.5,0.0,S,2.4,5
2015,3,18,2,13.0,30.0,600.0,66.0,7.8,1015.9,-9.2,0.0,SW,1.3,0
2015,3,18,7,15.0,43.0,700.0,58.0,5.3,1013.7,-6.9,0.0,E,1.2,0
2015,3,18,11,18.0,46.0,800.0,49.0,10.3,1008.2,-8.4,0.0,NE,1.3,1
2015,3,18,19,11.0,55.0,800.0,82.0,11.4,1009.0,-8.5,0.0,SW,1.1,11
2015,3,18,22,2.0,61.0,1200.0,18.0,5.4,1005.7,-7.8,0.0,NW,2.1,6
2015,3,19,2,12.0,64.0,1700.0,7.0,4.3,1008.5,-4.7,0.0,NW,0.5,5
2015,3,19,8,2.0,42.0,900.0,23.0,5.2,1009.1,-6.4,0.0,SSW,0.9,6
2015,3,19,10,2.0,52.0,1000.0,30.0,11.8,1009.8,-8.7,0.0,ESE,2.3,6
2015,3,19,15,9.0,58.0,800.0,67.0,18.6,1011.3,-12.5,0.0,WSW,3.0,0
2015,3,20,7,11.0,11.0,400.0,56.0,7.1,1011.4,-15.0,0.0,N,1.3,2
2015,3,20,11,2.0,14.0,300.0,89.0,16.9,1015.7,-16.3,0.0,NW,3.1,0
2015,3,20,15,3.0,14.0,300.0,117.0,19.2,1011.4,-15.9,0.0,W,2.7,0
2015,3,20,15,4.0,12.0,200.0,132.0,19.2,1011.4,-15.9,0.0,W,2.7,9
2015,3,21,0,2.0,7.0,300.0,85.0,11.8,1007.0,-12.5,0.0,E,1.2,2
2015,3,21,1,2.0,37.0,500.0,41.0,13.7,1007.4,-17.5,0.0,WNW,2.4,1
2015,3,21,3,2.0,2.0,100.0,96.0,13.4,1006.9,-20.3,0.0,NW,3.5,6
2015,3,21,6,3.0,8.0,200.0,93.0,11.3,1013.4,-19.3,0.0,NW,3.1,11
2015,3,21,18,2.0,13.0,300.0,92.0,18.2,1009.7,-16.7,0.0,NNW,2.1,5
2015,3,21,22,2.0,58.0,500.0,46.0,11.5,1016.1,-15.1,0.0,WNW,1.3,0
2015,3,22,7,2.0,24.0,300.0,63.0,5.7,1024.2,-16.2,0.0,ENE,3.6,0
2015,3,22,8,2.0,6.0,200.0,84.0,6.2,1020.4,-21.2,0.0,ENE,3.0,6
2015,3,22,10,2.0,18.0,300.0,78.0,8.0,1026.6,-19.8,0.0,E,3.9,11
2015,3,22,14,2.0,3.0,200.0,97.0,12.7,1018.4,-22.4,0.0,SW,3.1,6
2015,3,22,15,6.0,64.0,400.0,60.0,14.4,1021.6,-16.9,0.0,S,2.5,10
2015,3,22,22,9.0,29.0,600.0,36.0,8.2,1025.3,-8.4,0.0,WSW,3.7,3
2015,3,22,23,12.0,44.0,700.0,41.0,7.3,1025.4,-8.3,0.0,WSW,3.3,0
2015,3,23,5,10.0,76.0,1100.0,6.0,0.0,1025.7,-7.5,0.0,NE,0.9,0
2015,3,23,5,7.0,70.0,1200.0,6.0,0.0,1025.7,-7.5,0.0,NE,0.9,7
2015,3,23,6,5.0,58.0,900.0,4.0,-0.1,1020.9,-15.2,0.0,N,0.6,1
2015,3,23,7,10.0,71.0,1500.0,2.0,0.4,1026.2,-6.9,0.0,ENE,0.6,4
2015,3,23,18,2.0,22.0,300.0,96.0,16.6,1021.9,-17.9,0.0,SW,3.5,0
2015,3,23,18,5.0,8.0,300.0,100.0,17.1,1016.1,-17.5,0.0,S,3.0,2
2015,3,23,19,2.0,32.0,400.0,75.0,15.3,1016.7,-17.5,0.0,S,2.3,1
2015,3,23,23,9.0,68.0,600.0,38.0,11.8,1024.4,-14.9,0.0,SW,1.2,7
2015,3,24,4,17.0,69.0,1500.0,3.0,5.5,1023.3,-5.5,0.0,ESE,2.0,2
2015,3,24,5,37.0,57.0,2800.0,15.0,2.6,1028.6,-6.8,0.0,ENE,1.0,3
2015,3,24,7,49.0,80.0,2800.0,20.0,2.2,1029.6,-8.8,0.0,E,0.7,0
2015,3,24,8,47.0,67.0,2300.0,38.0,5.8,1029.9,-9.3,0.0,ENE,1.0,11
2015,3,24,10,41.0,54.0,2000.0,45.0,8.6,1030.4,-9.9,0.0,E,2.5,4
2015,3,24,14,30.0,42.0,1500.0,77.0,14.2,1026.3,-10.6,0.0,SE,2.0,3
2015,3,24,15,21.0,42.0,1400.0,96.0,15.3,1020.0,-11.2,0.0,ESE,2.5,2
2015,3,24,20,31.0,97.0,2000.0,58.0,12.0,1025.6,-5.5,0.0,SE,1.4,0
2015,3,25,12,91.0,140.0,2700.0,34.0,14.1,1025.4,-4.2,0.0,WSW,1.7,10
2015,3,25,14,57.0,90.0,2200.0,81.0,16.0,1020.1,-3.5,0.0,SSE,2.3,1
2015,3,25,21,27.0,72.0,1300.0,54.0,13.7,1021.7,2.0,0.0,WSW,1.2,5
2015,3,25,22,28.0,58.0,1000.0,59.0,14.8,1025.8,-0.1,0.0,SW,2.8,3
2015,3,26,0,18.0,44.0,800.0,64.0,14.1,1025.6,0.0,0.0,SW,3.5,9
2015,3,26,1,28.0,53.0,800.0,64.0,13.3,1025.6,0.3,0.0,SSW,2.0,7
2015,3,26,2,14.0,32.0,1000.0,63.0,8.7,1020.6,-0.4,0.0,N,1.1,1
2015,3,26,10,40.0,144.0,1600.0,4.0,14.3,1024.8,0.2,0.0,ENE,1.2,10
2015,3,27,2,15.0,44.0,500.0,71.0,11.2,1021.4,0.9,0.0,SSE,0.5,8
2015,3,27,2,19.0,82.0,500.0,56.0,11.9,1019.0,1.5,0.0,W,1.6,10
2015,3,27,3,14.0,37.0,600.0,39.0,10.5,1016.5,1.8,0.0,ESE,0.5,5
2015,3,27,7,7.0,92.0,1200.0,3.0,6.7,1015.3,-0.8,0.0,NW,1.2,1
2015,3,27,11,47.0,76.0,1100.0,60.0,14.9,1018.5,-0.8,0.0,SSE,1.8,11
2015,3,27,18,49.0,48.0,1300.0,147.0,19.1,1007.2,2.9,0.0,SW,2.0,5
2015,3,27,18,38.0,52.0,1000.0,134.0,19.0,1011.8,1.5,0.0,S,3.0,8
2015,3,28,2,26.0,38.0,800.0,79.0,14.9,1008.4,4.0,0.0,W,3.0,0
2015,3,28,5,20.0,58.0,1200.0,30.0,18.4,1004.3,-6.4,0.0,WNW,4.2,5
2015,3,28,14,3.0,11.0,300.0,95.0,22.8,1004.3,0.0,0.0,NW,3.5,5
2015,3,29,20,12.0,70.0,900.0,68.0,18.6,1006.7,3.6,0.0,ESE,2.8,11
2015,3,29,22,15.0,70.0,800.0,53.0,16.3,1006.7,4.6,0.0,ESE,1.4,11
2015,3,30,5,14.0,35.0,1300.0,36.0,13.3,1000.7,3.6,0.0,W,0.9,6
2015,3,30,15,37.0,50.0,1500.0,140.0,19.8,998.1,6.2,0.0,ESE,1.9,2
2015,3,30,16,30.0,26.0,1000.0,191.0,21.8,1002.2,8.3,0.0,SSW,1.1,9
2015,3,30,19,29.0,48.0,1500.0,136.0,18.5,998.5,8.7,0.0,WNW,1.2,6
2015,3,30,19,17.0,54.0,1200.0,118.0,18.7,1003.0,9.5,0.0,ENE,0.3,11
2015,4,1,3,2.0,61.0,1200.0,4.0,8.6,1013.6,6.0,0.0,NW,0.7,1
2015,4,1,9,12.0,65.0,900.0,16.0,10.4,1020.0,2.0,0.0,SW,0.8,3
2015,4,1,10,11.0,44.0,700.0,63.0,12.0,1020.5,-2.3,0.0,SSE,1.7,8
2015,4,1,13,4.0,28.0,400.0,96.0,12.4,1016.5,-7.1,0.0,ESE,2.3,11
2015,4,1,14,2.0,29.0,400.0,91.0,12.4,1015.6,-7.6,0.0,SSW,1.6,0
2015,4,1,15,3.0,24.0,300.0,82.0,12.8,1015.1,-8.4,0.0,SSW,2.2,8
2015,4,2,1,2.0,32.0,700.0,61.0,5.9,1007.4,3.7,3.7,NNW,1.6,11
2015,4,2,4,2.0,24.0,900.0,47.0,5.2,1003.7,3.7,1.4,NE,1.3,3
2015,4,2,12,2.0,27.0,900.0,77.0,7.8,995.5,3.3,0.1,NNW,2.8,0
2015,4,2,15,2.0,23.0,600.0,100.0,12.2,992.9,3.9,0.0,ENE,2.3,4
2015,4,2,16,2.0,21.0,700.0,114.0,14.1,992.8,2.3,0.0,N,3.0,11
2015,4,2,17,3.0,16.0,500.0,98.0,12.4,994.3,4.4,0.0,N,1.8,8
2015,4,2,18,11.0,13.0,700.0,102.0,13.9,989.9,2.8,0.0,W,4.4,2
2015,4,2,21,3.0,35.0,500.0,69.0,13.3,993.5,1.3,0.0,W,4.0,1
2015,4,3,2,2.0,44.0,600.0,53.0,9.2,1003.2,3.2,0.0,NNE,1.2,7
2015,4,3,7,2.0,12.0,300.0,95.0,8.6,1003.2,0.1,0.0,NW,1.2,2
2015,4,3,16,2.0,30.0,600.0,115.0,15.9,1002.3,0.4,0.0,SSE,4.0,1
2015,4,3,19,11.0,45.0,1400.0,94.0,13.2,1008.8,1.8,0.0,SSW,3.1,3
2015,4,3,23,5.0,36.0,500.0,63.0,10.5,1010.9,1.3,0.0,S,2.5,8
2015,4,4,3,2.0,30.0,500.0,60.0,8.8,1008.0,1.2,0.0,SSE,1.5,4
2015,4,4,4,4.0,44.0,500.0,54.0,9.3,1007.4,1.0,0.0,S,2.2,11
2015,4,4,8,3.0,49.0,700.0,42.0,9.7,1003.6,1.8,0.0,E,1.5,1
2015,4,4,11,7.0,37.0,800.0,89.0,13.9,1008.8,0.8,0.0,SSW,1.8,8
2015,4,4,15,5.0,31.0,800.0,142.0,16.4,1007.3,0.9,0.0,SSW,1.7,8
2015,4,4,15,4.0,22.0,500.0,171.0,16.0,1006.7,1.3,0.0,WSW,2.0,9
2015,4,4,17,5.0,34.0,600.0,152.0,16.7,1006.1,1.9,0.0,SSE,1.5,7
2015,4,5,5,2.0,33.0,700.0,42.0,12.0,1005.2,0.7,0.0,NNW,2.1,1
2015,4,5,13,2.0,9.0,300.0,98.0,15.9,1013.6,-9.2,0.0,WNW,6.7,0
2015,4,5,17,2.0,19.0,300.0,97.0,14.5,1014.8,-8.9,0.0,NW,6.6,9
2015,4,5,21,2.0,15.0,300.0,67.0,9.3,1020.6,-11.4,0.0,NNW,3.8,4
2015,4,6,0,2.0,8.0,200.0,78.0,6.6,1019.1,-12.1,0.0,NNW,3.9,1
2015,4,6,4,2.0,10.0,200.0,73.0,4.9,1025.3,-11.3,0.0,ENE,2.6,3
2015,4,6,4,2.0,9.0,200.0,93.0,4.9,1025.3,-11.3,0.0,ENE,2.6,9
2015,4,6,7,2.0,11.0,200.0,71.0,4.2,1027.8,-11.9,0.0,NE,3.0,4
2015,4,6,10,2.0,15.0,300.0,63.0,5.8,1029.2,-13.8,0.0,NE,3.5,3
2015,4,7,2,10.0,7.0,100.0,35.0,5.3,1029.6,-12.2,0.0,NE,3.4,8
2015,4,7,4,2.0,2.0,200.0,86.0,4.4,1024.2,-15.0,0.0,NE,1.7,2
2015,4,7,6,2.0,15.0,300.0,66.0,1.3,1024.5,-13.2,0.0,NNW,1.0,1
2015,4,7,6,2.0,9.0,300.0,58.0,-0.6,1024.5,-10.3,0.0,NW,1.6,6
2015,4,7,9,2.0,34.0,300.0,64.0,7.7,1030.2,-12.7,0.0,SSE,1.4,9
2015,4,7,11,4.0,2.0,200.0,93.0,10.6,1023.5,-17.7,0.0,WNW,3.2,2
2015,4,7,13,2.0,7.0,200.0,72.0,11.5,1026.7,-16.0,0.0,ESE,1.8,4
2015,4,8,3,2.0,14.0,400.0,55.0,3.7,1017.3,-8.4,0.0,NNE,0.8,2
2015,4,8,5,6.0,49.0,800.0,29.0,4.5,1021.6,-3.8,0.0,WNW,1.1,3
2015,4,8,6,9.0,80.0,800.0,17.0,3.4,1022.1,-4.1,0.0,E,1.3,7
2015,4,8,10,9.0,68.0,800.0,27.0,8.9,1017.0,-6.9,0.0,S,1.5,1
2015,4,8,13,22.0,27.0,900.0,96.0,14.1,1019.7,-6.2,0.0,SW,2.1,8
2015,4,8,14,25.0,60.0,1000.0,81.0,14.2,1012.7,-4.1,0.0,SSE,1.4,6
2015,4,8,14,23.0,29.0,700.0,112.0,13.6,1018.0,-1.2,0.0,S,4.0,7
2015,4,9,6,2.0,33.0,900.0,10.0,4.6,1012.1,1.4,0.0,W,0.7,2
2015,4,10,4,4.0,22.0,700.0,65.0,7.6,1010.9,-0.9,0.0,N,1.0,2
2015,4,10,9,13.0,47.0,1100.0,45.0,12.7,1018.2,5.1,0.0,WSW,0.4,8
2015,4,10,13,18.0,52.0,1000.0,126.0,19.0,1014.9,1.5,0.0,S,2.3,11
2015,4,10,14,12.0,39.0,800.0,139.0,20.2,1013.5,1.1,0.0,SSE,3.0,11
2015,4,10,17,12.0,34.0,700.0,170.0,20.2,1012.5,-0.5,0.0,WSW,3.0,7
2015,4,10,19,5.0,42.0,600.0,89.0,17.8,1012.6,0.0,0.0,NNW,0.9,11
2015,4,11,5,24.0,75.0,3700.0,20.0,11.0,1014.6,8.2,0.0,SE,1.5,9
2015,4,12,3,2.0,37.0,300.0,36.0,8.5,1013.3,-2.8,0.0,WNW,4.5,1
2015,4,12,8,2.0,3.0,200.0,87.0,7.3,1015.5,-6.8,0.0,NW,3.4,2
2015,4,12,9,2.0,12.0,200.0,78.0,8.3,1020.1,-6.3,0.0,NW,4.8,11
2015,4,12,12,3.0,10.0,300.0,86.0,12.0,1017.0,-6.0,0.0,NNE,3.9,5
2015,4,12,15,2.0,13.0,300.0,85.0,8.2,1022.4,-3.3,0.0,ENE,6.5,7
2015,4,13,11,2.0,10.0,300.0,101.0,13.4,1018.0,-3.0,0.0,S,2.0,6
2015,4,14,1,3.0,76.0,800.0,41.0,8.6,1010.0,3.4,0.0,WNW,0.4,7
2015,4,14,5,5.0,71.0,1200.0,2.0,5.5,1002.6,-0.8,0.0,NNW,1.0,1
2015,4,14,6,3.0,96.0,1200.0,2.0,4.5,1007.6,3.2,0.0,SE,0.5,4
2015,4,14,14,8.0,37.0,500.0,93.0,26.1,1001.7,-5.6,0.0,SW,2.6,8
2015,4,14,16,6.0,25.0,600.0,176.0,25.5,999.2,-0.6,0.0,SW,4.1,9
2015,4,14,23,11.0,78.0,900.0,45.0,18.5,998.3,1.0,0.0,W,1.8,11
2015,4,15,7,6.0,63.0,900.0,17.0,12.0,991.6,2.4,0.0,NNW,1.0,1
2015,4,15,9,9.0,45.0,500.0,51.0,17.6,990.9,2.3,0.0,SW,1.0,2
2015,4,15,22,2.0,12.0,200.0,84.0,17.8,1000.9,-3.1,0.0,NW,3.4,3
2015,4,16,9,2.0,8.0,300.0,90.0,15.4,1007.0,-13.9,0.0,NW,2.6,5
2015,4,16,10,2.0,10.0,300.0,84.0,15.3,1010.4,-14.0,0.0,NW,5.0,3
2015,4,16,20,2.0,28.0,300.0,80.0,16.6,1000.1,-7.9,0.0,WSW,2.5,6
2015,4,16,21,7.0,40.0,500.0,76.0,17.0,1006.0,-6.2,0.0,WSW,6.6,11
2015,4,17,3,16.0,50.0,400.0,38.0,14.0,1004.6,-5.2,0.0,WSW,3.5,0
2015,4,17,5,13.0,50.0,400.0,30.0,11.3,1004.5,-3.6,0.0,WSW,1.5,0
2015,4,17,13,20.0,63.0,800.0,65.0,22.0,1003.8,-2.0,0.0,SW,3.8,3
2015,4,17,18,16.0,39.0,500.0,117.0,24.5,997.4,-3.9,0.0,SSW,1.0,6
2015,4,17,19,15.0,51.0,600.0,99.0,22.6,997.9,-0.9,0.0,E,2.0,1
2015,4,18,15,41.0,88.0,1900.0,112.0,21.0,1005.6,10.2,0.0,E,1.9,7
2015,4,18,19,37.0,95.0,3400.0,85.0,19.4,1006.5,10.7,0.0,ESE,0.5,11
2015,4,18,20,8.0,47.0,600.0,75.0,17.9,1002.7,7.0,0.0,WSW,2.6,1
2015,4,18,23,2.0,72.0,1400.0,28.0,16.4,1008.3,10.9,0.0,WSW,1.9,9
